order_id,order_date,order_time,city,zone,rider_id,vehicle_type,order_type,distance_km,promised_delivery_mins,actual_delivery_mins,delay_mins,delivery_status,weather_condition,order_value_inr,delivery_attempts,rider_experience_yrs,rider_rating,gps_latitude,gps_longitude
ORD001736,2024-08-03,17:55,Hyderabad,East,RID0059,Cycle,Electronics,13.24,120,115.2,-4.8,On-Time,Clear,2820.09,1,7.2,4.5,18.6103,82.2253
ORD001737,2024-01-30,07:47,Lucknow,West,RID0120,Cycle,Electronics,6.04,60,55.6,-4.4,On-Time,Clear,3540.15,2,6.6,3.4,14.1979,70.7057
ORD001738,2024-08-21,07:58,Kolkata ,South,RID0107,bike,Food,8.42,45,26.4,-18.6,On-Time,Clear,1982.18,1,4.5,4.6,16.197,74.4004
ORD001739,2024-04-08,12:53,Hydrabad,,RID0105,Bike,Food,10.05,60,61.2,1.2,On-Time,Partly Cloudy,1165.42,1,0.8,3.4,23.9598,85.3433
ORD001740,2024-09-23,06:24,Ahmedabad,North,RID0143,Cycle,Grocery,3.7,45,61.4,16.4,Delayed,Rain,276.88,1,4.2,4.9,10.97,95.9568
ORD001741,2024-10-13,18:41,Hydrabad,South,RID0045,auto,Documents,13.41,30,21.3,-8.7,On-Time,Clear,4590.25,1,4.6,4.8,28.8996,70.646
ORD001742,2024-07-23,17:42,Lucknow,Central,RID0008,bike,Apparel,16.88,45,56.7,11.7,Delayed,Clear,2351.06,1,1.6,4.3,26.195,96.1676
ORD001743,2024-09-20,08:06,Delhi,South,RID0076,BIKE,Medicine,1.79,30,49.2,19.2,Delayed,Clear,3841.49,2,5.1,3.0,31.3663,71.7235
ORD001744,2024-02-17,20:40,Bangaluru,South,,Auto,Documents,17.81,60,102.7,42.7,Delayed,Partly Cloudy,3401.96,1,4.7,4.0,24.7782,93.237
ORD001745,2024-05-14,22:48,MUMBAI,South,RID0144,Cycle,Apparel,13.79,90,120.6,30.6,Delayed,Fog,3485.63,1,4.2,4.0,23.1343,74.4998
ORD001746,2024-07-30,06:11,Jaipur,Central,RID0108,Van,Food,9.46,45,61.6,16.6,Delayed,Partly Cloudy,3252.3,1,7.8,4.2,21.0681,78.2802
ORD001747,2024-06-02,19:44,Pune,North,RID0035,Van,Documents,11.59,90,117.4,27.4,Delayed,Partly Cloudy,4776.45,2,1.5,4.9,32.1419,69.9943
ORD001748,2024-08-21,06:27,Ahmedabad,North,RID0014,cycle,Food,11.73,60,75.7,15.7,Delayed,Rain,4796.05,1,5.8,4.1,33.5796,94.1619
ORD001749,2024-02-09,15:15,MUMBAI,Central,RID0096,Auto,Documents,7.35,60,92.4,32.4,Delayed,Rain,2014.81,1,0.7,4.7,28.2047,87.8697
ORD001750,2024-08-22,07:18,Ahmedabad,Central,RID0095,van,Electronics,6.59,45,45.0,-0.0,On-Time,Clear,4905.54,1,3.5,4.8,16.571,93.4158
ORD001751,2024-06-27,13:56,Chennai,East,RID0056,AUTO,Food,8.93,60,118.9,58.9,Delayed,Rain,4521.83,1,1.3,3.4,20.8188,72.2689
ORD001752,2024-03-01,13:13,Kolkata,,RID0086,Cycle,Medicine,2.8,90,74.9,-15.1,On-Time,Partly Cloudy,3473.09,1,1.2,3.6,23.266,89.6825
ORD001753,2024-02-16,10:30,Pune,Central,RID0051,BIKE,Documents,16.97,45,66.2,21.2,Delayed,Clear,929.88,1,0.7,4.7,25.6349,82.4593
ORD001754,2024-08-17,14:51,Hyderabad,,RID0124,BIKE,Food,9.11,60,59.7,-0.3,On-Time,Clear,2419.5,1,3.0,3.3,29.0363,84.5804
ORD001755,2024-02-22,06:05,Ahmedabad,North,RID0140,cycle,Grocery,7.34,60,74.3,14.3,Delayed,Rain,3795.86,1,4.6,3.7,29.5417,86.0579
ORD001756,2024-04-12,13:47,Chennai,Central,RID0006,cycle,Food,6.74,30,21.6 mins,-8.4,On-Time,Clear,3072.56,1,4.1,4.8,25.725,93.5185
ORD001757,2024-09-22,13:28,Lucknow,South,RID0048,auto,Grocery,12.23,90,87.0,-3.0,On-Time,Clear,3068.83,1,6.7,4.1,28.7136,87.5006
ORD001758,2024-03-03,20:05,Bangalore,South,,Auto,Grocery,11.18,60,39.9,-20.1,On-Time,Clear,-1.0,3,4.0,4.5,32.9995,78.379
ORD001759,2024-06-14,07:49,Kolkata,East,RID0024,bike,Documents,16.44,45,63.7,18.7,Delayed,Clear,3246.88,1,2.2,4.8,20.3383,73.5565
ORD001760,2024-07-08,08:32,Pune,Central,RID0072,Van,Documents,11.51,45,91.6,46.6,Delayed,Fog,4431.13,1,1.8,4.8,28.519,80.1655
ORD001761,2024-06-07,11:31,delhi,South,RID0088,Auto,Medicine,0.64,90,102.3,12.3,Delayed,Rain,2052.18,1,2.3,4.1,11.7064,89.106
ORD001762,2024-02-27,07:51,Hydrabad,West,RID0059,Cycle,Food,11.45,45,53.9,8.9,Delayed,Rain,2590.4,1,0.4,3.2,20.9946,70.192
ORD001763,2024-03-09,14:30,Pune,Central,RID0106,auto,Documents,8.02,60,76.6,16.6,Delayed,Clear,1090.9,2,6.0,3.8,8.3351,82.3503
ORD001764,2024-06-25,08:34,Delhi,Central,RID0041,auto,Grocery,10.56,45,49.8,4.8,On-Time,Partly Cloudy,1609.6,3,5.4,4.8,32.7855,95.5949
ORD001765,2024-11-25,18:25,delhi,Central,,cycle,Food,13.17,60,64.7,4.7,On-Time,Partly Cloudy,3163.85,1,6.8,3.9,8.3529,96.519
ORD001766,2024-02-10,19:40,Chennai,North,RID0031,van,Documents,15.31,45,33.5,-11.5,On-Time,Clear,3364.82,2,5.8,3.7,33.6409,78.4479
ORD001767,2024-01-15,16:59,Jaipur,West,RID0034,BIKE,Medicine,14.92,60,91.3,31.3,Delayed,Clear,2004.59,1,4.0,4.4,,
ORD001768,2024-07-04,21:40,Jaipur,West,RID0083,AUTO,Grocery,14.86,60,84.0,24.0,Delayed,Partly Cloudy,1736.35,2,1.2,4.3,29.6327,82.5205
ORD001769,2024-04-17,11:41,Hyderabad,West,RID0101,cycle,Apparel,9.39,30,24.9,-5.1,On-Time,Clear,3253.91,1,6.9,3.9,12.0264,85.7019
ORD001770,2024-08-18,13:48,Pune,Central,RID0054,Van,Electronics,9.98,45,41.0,-4.0,On-Time,Clear,2690.72,1,5.4,4.8,31.2763,85.9319
ORD001771,2024-12-20,13:17,Ahmedabad,South,RID0028,Cycle,Electronics,8.77,90,88.9,-1.1,On-Time,Rain,1614.45,1,7.2,4.1,8.2773,86.0691
ORD001772,2024-10-30,16:51,Bangalore,East,RID0010,Auto,Medicine,11.07,45,36.2,-8.8,On-Time,Clear,452.34,1,1.0,3.1,,
ORD001773,2024-01-29,22:50,Hyderabad,South,RID0051,cycle,Apparel,14.29,45,67.7,22.7,Delayed,Clear,2299.81,2,5.9,3.9,31.7617,72.2477
ORD001774,2024-03-24,11:56,Mumbai,West,,auto,Electronics,5.07,90,156.2,66.2,Delayed,Rain,210.11,1,4.9,4.0,,
ORD001775,2024-08-22,06:03,Mumbai,,RID0024,Bike,Grocery,2.31,30,12.6,-17.4,On-Time,Fog,342.1,1,5.8,4.2,19.7228,72.0294
ORD001776,2024-01-01,17:15,Chennai,East,RID0039,AUTO,Documents,10.09,30,65.5,35.5,Delayed,Clear,1374.48,3,2.0,3.7,27.4814,75.874
ORD001777,2024-10-25,21:05,Bangalore,South,RID0010,van,Medicine,16.68,45,44.3 mins,-0.7,On-Time,Clear,3243.26,1,7.8,4.6,8.4729,73.5909
ORD001778,2024-05-29,13:50,Bangalore,South,RID0056,cycle,Apparel,13.13,45,49.7,4.7,On-Time,Clear,159.72,1,0.8,4.5,25.0162,92.4361
ORD001779,2024-11-26,10:15,Kolkata,Central,,cycle,Medicine,8.43,60,73.6,13.6,Delayed,Rain,3615.89,1,7.4,3.4,29.034,96.2151
ORD001780,2024-05-30,16:07,Bangalore,South,RID0089,van,Electronics,2.13,60,118.6,58.6,Delayed,Rain,4883.71,1,1.0,4.6,22.713,76.6623
ORD001781,2024-05-17,18:43,Mumbai,Central,RID0040,cycle,Electronics,9.49,60,66.6,6.6,Delayed,Clear,4752.13,1,7.8,4.0,18.4351,79.8652
ORD001782,2024-05-10,17:09,Pune,,RID0023,AUTO,Grocery,5.17,120,123.2,3.2,On-Time,Clear,4899.09,1,3.7,4.4,17.71,81.4341
ORD001783,2024-10-08,20:41,delhi,West,RID0060,van,Apparel,5.39,45,82.0,37.0,Delayed,Fog,672.9,1,5.6,4.9,,
ORD001784,2024-12-17,11:29,Kolkata,West,RID0066,Auto,Medicine,11.43,60,56.7,-3.3,On-Time,Partly Cloudy,2076.4,2,6.8,3.6,25.9235,81.8668
ORD001785,2024-02-22,09:20,Lucknow,Central,RID0024,auto,Food,7.48,120,161.7,41.7,Delayed,Partly Cloudy,2372.06,1,4.7,3.5,27.0376,88.7602
ORD001786,2024-07-02,12:43,chennai,North,RID0054,Cycle,Grocery,17.67,60,67.7,7.7,Delayed,Clear,4640.3,3,2.8,3.2,27.2728,84.3474
ORD001787,2024-01-23,10:36,Mumbai,South,RID0143,Van,Medicine,15.18,60,78.1,18.1,Delayed,Clear,3727.25,1,3.0,4.6,29.739,87.7381
ORD001788,2024-03-14,15:27,Kolkata,East,RID0041,cycle,Medicine,12.75,45,51.9,6.9,Delayed,Partly Cloudy,1047.04,1,4.2,4.4,30.467,90.5497
ORD001789,2024-08-14,17:37,Hyderabad,South,RID0126,auto,Electronics,2.26,60,110.9,50.9,Delayed,Rain,772.0,1,7.2,3.5,36.1855,79.1219
ORD001790,2024-10-04,07:33,Hyderabad,Central,RID0127,BIKE,Medicine,0.6,60,104.2,44.2,Delayed,Clear,4035.22,1,1.0,4.6,25.6571,74.0226
ORD001791,2024-05-13,10:19,Bangalore,Central,RID0092,cycle,Medicine,15.54,60,71.4,11.4,Delayed,Clear,1724.14,2,3.2,3.7,16.5529,76.4732
ORD001792,2024-04-12,07:20,Bangalore,North,RID0101,Cycle,Documents,9.45,60,69.1,9.1,Delayed,Clear,3697.72,1,6.5,4.9,18.7646,82.3199
ORD001793,2024-01-16,19:41,Delhi,Central,RID0092,van,Grocery,15.15,90,107.0,17.0,Delayed,Partly Cloudy,1408.02,1,4.8,4.2,,
ORD001794,2024-01-08,17:50,chennai,South,RID0115,Van,Grocery,10.29,60,67.4,7.4,Delayed,Clear,4096.45,1,1.3,4.5,23.2407,73.0734
ORD001795,2024-11-04,16:58,Lucknow,East,RID0042,Van,Food,1.39,30,72.2 mins,42.2,Delayed,Fog,2942.54,2,2.5,3.1,15.189,84.441
ORD001796,2024-04-30,15:14,delhi,Central,RID0017,Cycle,Electronics,16.68,90,125.4,35.4,Delayed,Rain,1350.35,3,4.4,4.9,10.4117,71.7599
ORD001797,2024-05-17,16:53,Bangalore,Central,RID0071,AUTO,Food,6.84,60,79.9,19.9,Delayed,Partly Cloudy,3770.32,2,1.1,3.4,25.6845,88.5833
ORD001798,2024-08-21,22:23,chennai,South,RID0080,Auto,Apparel,13.17,60,68.6,8.6,Delayed,Rain,882.08,1,2.6,3.1,8.9544,95.5152
ORD001799,2024-05-24,18:32,Kolkata,West,RID0037,Bike,Apparel,1.32,60,59.9,-0.1,On-Time,Clear,1836.8,1,5.7,4.2,,
ORD001800,2024-10-09,10:27,Pune,North,RID0126,Van,Electronics,3.44,45,113.4,68.4,Delayed,Rain,2051.43,1,6.3,4.0,34.0308,82.8883
ORD001801,2024-03-22,16:59,Bangaluru,South,RID0084,Van,Grocery,9.92,90,93.8,3.8,On-Time,Clear,1751.87,1,4.8,4.9,29.4407,92.5123
ORD001802,2024-02-29,19:28,Lucknow,South,RID0077,Auto,Apparel,16.96,60,68.4,8.4,Delayed,Clear,4349.96,2,6.5,3.9,29.6215,70.3536
ORD001803,2024-03-28,08:31,Kolkata,North,RID0028,auto,Medicine,3.97,90,88.5,-1.5,On-Time,Partly Cloudy,4447.14,1,0.7,3.2,36.6165,94.061
ORD001804,2024-03-03,20:08,Kolkata ,Central,RID0037,Cycle,Documents,1.43,90,122.0,32.0,Delayed,Clear,1772.98,2,4.8,3.9,29.458,86.8402
ORD001805,2024-07-15,19:38,Mumbai,South,,bike,Documents,12.38,90,140.9,50.9,Delayed,Rain,892.0,3,1.3,4.3,31.9823,92.3267
ORD001806,2024-07-28,11:49,Mumbai,,RID0101,Bike,Documents,8.82,45,52.3,7.3,Delayed,Rain,2934.48,2,3.9,4.7,18.0798,84.9366
ORD001807,2024-08-05,16:22,delhi,West,RID0121,Auto,Food,10.66,90,122.9,32.9,Delayed,Fog,158.67,2,4.4,3.1,10.4586,82.6468
ORD001808,2024-01-07,15:30,Jaipur,East,RID0111,cycle,Medicine,0.85,45,29.6,-15.4,On-Time,Clear,1808.82,2,1.9,4.0,28.8731,71.4138
ORD001809,2024-12-17,13:52,Chennai,North,RID0115,AUTO,Documents,4.77,60,54.6,-5.4,On-Time,Clear,2000.59,2,1.3,3.2,19.5367,78.9685
ORD001810,2024-08-26,15:43,Pune,Central,RID0071,van,Documents,14.26,45,56.7,11.7,Delayed,Rain,3829.32,1,7.5,4.6,36.1585,90.7387
ORD001811,2024-06-27,08:56,Pune,South,RID0011,BIKE,Medicine,1.49,45,94.2,49.2,Delayed,Rain,2542.73,1,0.8,3.0,24.2456,89.295
ORD001812,2024-09-18,12:51,Jaipur,West,RID0023,auto,Grocery,13.83,60,87.7,27.7,Delayed,Rain,2319.11,3,2.5,3.6,9.8687,83.9497
ORD001813,2024-03-22,21:28,Chennai,Central,RID0078,Cycle,Grocery,16.27,45,52.7,7.7,Delayed,Clear,310.65,1,5.1,3.5,14.8717,74.1447
ORD001814,2024-11-07,15:45,chennai,South,RID0014,Van,Food,13.76,45,36.2,-8.8,On-Time,Clear,1966.03,1,5.5,4.4,30.4454,70.031
ORD001815,2024-11-24,22:31,Lucknow,,RID0095,Bike,Apparel,6.43,60,46.1,-13.9,On-Time,Partly Cloudy,4652.52,3,4.4,3.3,17.4905,73.93
ORD001816,2024-06-08,18:25,Kolkata ,South,RID0059,Bike,Grocery,5.85,60,119.0,59.0,Delayed,Rain,334.25,1,4.3,4.0,31.1123,88.9168
ORD001817,2024-03-22,08:19,Bangalore,West,RID0011,Bike,Medicine,4.94,60,76.8,16.8,Delayed,Clear,3586.52,1,3.9,4.3,9.285,93.1636
ORD001818,2024-10-17,07:54,Ahmedabad,North,RID0047,Cycle,Apparel,302.47,60,102.7,42.7,Delayed,Rain,2795.72,3,5.2,4.6,11.7687,85.484
ORD001819,2024-06-22,07:10,delhi,North,RID0117,Auto,Documents,2.34,90,52.0,-38.0,On-Time,Partly Cloudy,3095.86,1,2.8,4.5,18.9364,80.6835
ORD001820,2024-01-04,18:21,Kolkata ,South,RID0126,Bike,Apparel,1.16,30,70.2,40.2,Delayed,Fog,1073.03,1,6.6,3.7,8.7261,91.4415
ORD001821,2024-02-06,13:58,Ahmedabad,East,RID0108,Auto,Documents,14.41,45,104.9,59.9,Delayed,Fog,113.64,2,6.8,3.7,20.6517,73.8063
ORD001822,2024-09-08,21:19,Bangaluru,East,RID0097,cycle,Documents,5.27,45,28.8,-16.2,On-Time,Partly Cloudy,752.33,1,1.8,4.3,14.4866,84.7278
ORD001823,2024-03-04,11:28,Kolkata,South,RID0047,cycle,Food,11.98,60,75.7,15.7,Delayed,Partly Cloudy,4538.08,1,2.0,5.0,15.8085,93.2721
ORD001824,2024-12-16,16:35, Ahmedabad,South,RID0060,Auto,Grocery,1.16,60,82.8,22.8,Delayed,Partly Cloudy,358.59,1,1.7,3.8,25.3566,82.9332
ORD001825,2024-07-21,16:44,Pune,South,RID0127,cycle,Apparel,11.09,30,38.2,8.2,Delayed,Clear,4685.59,1,5.7,4.6,27.4476,85.6361
ORD001826,2024-10-04,07:39,Lucknow,North,RID0149,auto,Electronics,2.71,60,89.2,29.2,Delayed,Rain,720.93,1,4.9,3.1,12.2717,94.7633
ORD001827,2024-07-24,22:18,Bangalore,East,RID0011,Auto,Apparel,10.47,90,136.3,46.3,Delayed,Rain,4397.78,1,0.6,3.4,29.2479,68.8435
ORD001828,2024-02-08,06:54,Delhi,,RID0026,BIKE,Medicine,7.55,60,66.7 mins,6.7,Delayed,Clear,2450.45,1,7.6,3.2,17.0889,91.7495
ORD001829,2024-03-01,20:19,Chennai,West,RID0054,BIKE,Documents,11.78,45,46.8,1.8,On-Time,Partly Cloudy,1368.98,1,6.5,4.5,11.157,91.1535
ORD001830,2024-11-25,11:32,Bangalore,North,RID0011,Cycle,Medicine,7.92,60,49.6,-10.4,On-Time,Rain,4763.26,1,1.7,4.9,9.8308,94.9689
ORD001831,2024-07-18,19:34,Lucknow,East,RID0055,Auto,Grocery,1.63,90,139.3,49.3,Delayed,Clear,3080.71,2,1.0,3.7,16.5439,87.1788
ORD001832,2024-10-19,19:11,Lucknow,West,RID0031,Bike,Medicine,11.17,45,49.5,4.5,On-Time,Rain,409.15,2,5.4,3.4,16.4654,72.257
ORD001833,2024-05-20,13:14,Jaipur,West,RID0029,cycle,Grocery,13.74,120,144.2,24.2,Delayed,Fog,556.88,2,0.3,3.4,23.2938,86.1508
ORD001834,2024-02-11,19:42,Pune,South,,Cycle,Grocery,9.31,90,119.9,29.9,Delayed,Partly Cloudy,1767.49,1,5.6,3.2,20.5458,96.7312
ORD001835,2024-03-29,20:05,Bangalore,Central,RID0040,cycle,Documents,7.19,45,67.1,22.1,Delayed,Clear,1363.49,1,1.8,3.8,9.9553,85.7169
ORD001836,2024-06-09,13:16,Pune,West,RID0084,cycle,Electronics,14.63,90,82.4,-7.6,On-Time,Clear,307.37,1,5.6,4.4,22.6188,68.1469
ORD001837,2024-09-07,21:29,Jaipur,,RID0149,auto,Electronics,7.75,60,50.8,-9.2,On-Time,Clear,2198.18,1,6.3,3.4,17.9438,68.7045
ORD001838,2024-02-24,06:24,Hydrabad,West,RID0070,van,Food,7.11,90,92.8,2.8,On-Time,Partly Cloudy,4319.47,1,4.4,3.1,,
ORD001839,2024-08-19,10:08,Ahmedabad,,RID0063,cycle,Documents,6.38,45,65.7,20.7,Delayed,Clear,2824.27,1,0.8,3.9,24.572,78.124
ORD001840,2024-12-27,18:47,chennai,Central,RID0135,BIKE,Documents,17.91,90,116.7,26.7,Delayed,Clear,97.45,1,5.1,4.1,19.7127,86.3158
ORD001841,2024-10-31,14:20,Lucknow,,RID0101,Cycle,Grocery,7.84,45,37.1,-7.9,On-Time,Clear,2862.73,1,7.5,4.6,34.5431,71.8002
ORD001842,2024-11-17,10:53,Kolkata,North,RID0009,Bike,Grocery,13.26,90,107.5,17.5,Delayed,Rain,240.24,1,5.2,3.8,33.5644,79.1467
ORD001843,2024-07-14,17:37,Hyderabad,South,RID0006,Bike,Apparel,15.73,120,158.3,38.3,Delayed,Rain,2630.6,1,5.9,3.4,34.8381,73.1803
ORD001844,2024-01-11,07:44,Hyderabad,West,RID0128,Van,Medicine,8.94,45,49.6,4.6,On-Time,Clear,473.35,1,5.4,4.3,12.2857,92.783
ORD001845,2024-03-06,08:57,chennai,East,RID0085,auto,Medicine,6.65,45,41.6,-3.4,On-Time,Clear,4417.08,1,4.4,3.1,33.7835,74.647
ORD001846,2024-09-26,19:30,MUMBAI,North,RID0117,auto,Medicine,17.77,60,76.7,16.7,Delayed,Rain,415.45,1,6.0,3.8,,
ORD001847,2024-04-30,10:24,chennai,Central,RID0145,auto,Medicine,11.83,120,140.9,20.9,Delayed,Partly Cloudy,670.07,1,1.9,4.0,22.9206,95.6423
ORD001848,2024-05-28,20:46,Lucknow,North,RID0142,AUTO,Documents,11.17,30,49.5,19.5,Delayed,Clear,615.89,2,3.4,4.8,24.0073,93.0159
ORD001849,2024-05-06,18:31,Jaipur,Central,RID0101,Van,Food,1.2,90,109.8,19.8,Delayed,Clear,1235.23,1,7.5,3.7,19.0427,71.0903
ORD001850,2024-09-14,09:18,Pune,North,RID0116,Bike,Electronics,3.03,120,124.2,4.2,On-Time,Clear,2462.98,1,7.3,4.9,,
ORD001851,2024-01-23,13:57,chennai,South,RID0102,Cycle,Grocery,12.07,45,58.7,13.7,Delayed,Clear,2915.42,1,3.3,4.2,15.8253,77.2752
ORD001852,2024-04-27,13:47,Mumbai,West,RID0008,Auto,Documents,8.65,45,36.3,-8.7,On-Time,Clear,4906.14,1,4.3,4.2,16.0395,69.0657
ORD001853,2024-03-06,09:24,Kolkata,West,RID0133,Bike,Medicine,1.28,45,64.8,19.8,Delayed,Clear,2752.97,2,1.3,3.7,18.8881,71.4094
ORD001854,2024-11-29,12:20,Kolkata,South,RID0054,Auto,Medicine,10.66,30,47.4,17.4,Delayed,Rain,3329.79,1,5.8,4.0,11.7165,83.1844
ORD001855,2024-10-28,13:35,Lucknow,West,RID0039,BIKE,Apparel,10.96,45,20.5,-24.5,On-Time,Clear,2987.76,1,6.3,4.4,31.5425,87.5675
ORD001856,2024-04-27,20:50,Ahmedabad,Central,RID0032,Van,Electronics,13.2,45,73.8,28.8,Delayed,Rain,2067.34,1,4.8,4.0,25.5714,71.4895
ORD001857,2024-07-01,07:55,Ahmedabad,Central,RID0022,auto,Food,3.52,45,49.0,4.0,On-Time,Clear,2889.93,1,1.0,3.7,36.7078,78.7019
ORD001858,2024-06-20,14:23,Lucknow,West,RID0074,Auto,Documents,2.63,60,105.5,45.5,Delayed,Rain,3474.14,1,5.1,3.9,36.0446,83.401
ORD001859,2024-09-23,19:44,Hydrabad,West,RID0104,Bike,Documents,1.27,60,61.3,1.3,On-Time,Clear,2634.45,1,7.0,3.1,28.7416,77.4683
ORD001860,2024-10-01,19:36,Ahmedabad,North,RID0088,AUTO,Food,2.82,60,96.3,36.3,Delayed,Partly Cloudy,3935.7,3,4.2,3.3,12.9622,72.2385
ORD001861,2024-10-13,17:22,Bangalore,North,RID0086,BIKE,Food,14.0,60,82.8,22.8,Delayed,Clear,2749.25,1,1.5,4.2,31.2993,78.1776
ORD001862,2024-12-16,19:53,Delhi,South,RID0053,BIKE,Apparel,17.13,120,150.0,30.0,Delayed,Clear,308.91,1,5.7,3.4,31.5019,71.4373
ORD001863,2024-02-28,13:41,Mumbai,East,RID0010,BIKE,Documents,2.05,45,38.8,-6.2,On-Time,Clear,3801.98,1,7.6,4.4,10.9881,74.2472
ORD001864,2024-01-09,17:50,Jaipur,Central,RID0035,AUTO,Apparel,7.57,90,127.9,37.9,Delayed,Partly Cloudy,2538.94,1,7.3,3.8,,
ORD001865,2024-08-01,08:12,Pune,East,RID0129,Auto,Food,0.69,45,51.9,6.9,Delayed,Clear,-1.0,1,7.6,3.5,21.0248,95.639
ORD001866,2024-06-12,10:46,Lucknow,East,RID0139,bike,Food,9.39,60,72.2,12.2,Delayed,Partly Cloudy,3365.45,2,3.2,3.2,16.4246,85.5618
ORD001867,2024-10-09,10:39,Lucknow,Central,RID0021,AUTO,Medicine,2.94,60,103.2,43.2,Delayed,Rain,4462.15,1,3.1,3.9,17.9336,77.2597
ORD001868,2024-12-04,21:12,Bangalore,North,RID0135,bike,Grocery,15.54,120,133.1,13.1,Delayed,Partly Cloudy,1591.64,1,0.5,3.2,17.4818,74.6272
ORD001869,2024-08-19,13:06,Kolkata,,RID0063,Cycle,Grocery,8.59,60,56.3,-3.7,On-Time,Clear,2589.16,1,4.2,4.1,12.0179,73.6757
ORD001870,2024-02-16,18:23,Pune,East,RID0038,BIKE,Food,234.56,45,69.9,24.9,Delayed,Clear,2071.63,1,5.4,4.6,17.5991,73.9725
ORD001871,2024-06-30,14:50,Bangalore,South,RID0002,Bike,Food,10.6,60,92.4,32.4,Delayed,Rain,-1.0,1,6.4,3.3,21.0845,88.0652
ORD001872,2024-03-12,21:28,Jaipur,East,RID0017,van,Documents,10.19,60,60.1,0.1,On-Time,Clear,542.96,2,5.9,3.9,33.48,71.6692
ORD001873,2024-02-26,15:15,Chennai,West,RID0039,AUTO,Food,14.55,60,50.6,-9.4,On-Time,Rain,3470.23,1,3.4,3.8,26.5201,90.3028
ORD001874,2024-11-18,06:24,Lucknow,West,RID0145,Bike,Apparel,11.22,60,77.7,17.7,Delayed,Clear,2447.05,2,0.9,5.0,35.2155,72.4369
ORD001875,2024-12-17,21:36,Delhi,South,RID0115,auto,Electronics,2.43,45,52.0,7.0,Delayed,Clear,4369.43,2,0.9,3.5,20.7502,75.8954
ORD001876,2024-12-15,19:12,Pune,West,RID0054,van,Medicine,4.77,60,56.9,-3.1,On-Time,Partly Cloudy,3404.19,1,3.9,4.4,10.388,72.3381
ORD001877,2024-01-04,19:01,Mumbai,East,RID0072,cycle,Apparel,16.28,90,101.8,11.8,Delayed,Clear,1546.52,1,4.7,4.1,,
ORD001878,2024-06-04,18:17,Mumbai,West,RID0106,Van,Documents,8.03,45,71.8,26.8,Delayed,Partly Cloudy,686.3,1,6.7,4.2,23.3461,90.9821
ORD001879,2024-09-08,07:09,Pune,South,RID0074,van,Medicine,2.98,60,58.8,-1.2,On-Time,Clear,948.81,1,1.7,3.3,9.7995,75.0097
ORD001880,2024-11-20,08:30, Ahmedabad,North,RID0042,bike,Electronics,0.94,60,72.1,12.1,Delayed,Partly Cloudy,2988.8,1,2.8,4.7,16.7465,93.1071
ORD001881,2024-10-31,21:45,Pune,East,RID0094,cycle,Electronics,2.51,45,70.1,25.1,Delayed,Fog,3068.17,1,4.7,4.3,33.3539,75.301
ORD001882,2024-11-29,07:24,Pune,Central,RID0098,Auto,Food,7.55,60,76.2,16.2,Delayed,Rain,1443.65,1,2.6,4.1,32.2026,77.4526
ORD001883,2024-05-08,12:39,Bangalore,West,RID0106,AUTO,Apparel,2.94,60,86.7,26.7,Delayed,Clear,3567.91,1,5.9,3.2,18.8735,70.0131
ORD001884,2024-06-12,11:40,Mumbai,Central,RID0086,cycle,Electronics,2.39,60,53.8,-6.2,On-Time,Clear,1312.82,2,4.9,3.6,31.6529,78.3631
ORD001885,2024-11-10,07:56,Ahmedabad,West,RID0065,Auto,Electronics,10.05,45,72.1,27.1,Delayed,Clear,4034.69,1,2.6,4.4,28.8558,78.011
ORD001886,2024-12-11,13:47,delhi,South,RID0137,van,Medicine,4.11,60,73.5,13.5,Delayed,Clear,4791.67,2,6.5,3.5,10.4698,91.4437
ORD001887,2024-09-22,14:51,Mumbai,South,RID0134,van,Electronics,11.94,45,35.3,-9.7,On-Time,Partly Cloudy,924.96,1,3.5,4.5,10.3662,81.2004
ORD001888,2024-10-04,16:45,Bangaluru,East,RID0142,Van,Electronics,11.98,60,31.8,-28.2,On-Time,Clear,2851.94,1,3.4,4.2,,
ORD001889,2024-06-11,15:45,chennai,North,RID0085,Cycle,Electronics,16.59,60,52.0,-8.0,On-Time,Clear,1713.0,1,3.9,3.3,36.4716,95.7715
ORD001890,2024-08-02,10:26,Lucknow,,RID0061,Van,Electronics,11.11,90,107.5,17.5,Delayed,Rain,4865.86,1,7.9,4.6,26.5876,78.1894
ORD001891,2024-09-16,06:24, Ahmedabad,East,RID0064,van,Documents,4.15,90,90.3,0.3,On-Time,Partly Cloudy,1096.93,2,1.3,3.1,15.0709,84.4825
ORD001892,2024-02-14,11:27,Pune,North,,van,Electronics,12.01,90,104.2,14.2,Delayed,Fog,906.92,1,2.9,3.8,,
ORD001893,2024-10-21,11:49,Kolkata,Central,RID0104,Auto,Electronics,7.81,45,39.6,-5.4,On-Time,Partly Cloudy,4167.62,2,4.6,4.0,36.0542,80.633
ORD001894,2024-10-16,16:55,Hyderabad,West,RID0048,BIKE,Apparel,6.22,45,40.1,-4.9,On-Time,Clear,287.23,1,3.4,3.4,8.1029,95.9505
ORD001895,2024-09-19,11:01,Kolkata,Central,RID0052,van,Apparel,13.71,45,58.4,13.4,Delayed,Clear,1638.81,2,4.2,4.6,12.0495,94.9162
